Asset,Defect,Date,Offensive,Site,Size,Long,Lat
113252,B-Graffiti,2013-11-13,No,Main Road,No,143.8688492427,-37.5756179174
113252,B-Graffiti,2013-11-13,No,Main Road,Major,143.8688492427,-37.5756179174
113252,B-Graffiti,2013-11-13,No,Main Road,Minor,143.8688492427,-37.5756179174
113252,B-Graffiti,2013-11-13,Yes,Main Road,No,143.8688492427,-37.5756179174
113252,B-Graffiti,2013-11-13,Yes,Main Road,Major,143.8688492427,-37.5756179174
113252,B-Graffiti,2013-11-13,Yes,Main Road,Minor,143.8688492427,-37.5756179174
113253,B-Graffiti,2014-01-08,No,Main Road,No,143.8688574375,-37.5755423892
113253,B-Graffiti,2014-01-08,No,Main Road,Major,143.8688574375,-37.5755423892
113253,B-Graffiti,2014-01-08,No,Main Road,Minor,143.8688574375,-37.5755423892
113253,B-Graffiti,2014-01-08,Yes,Main Road,No,143.8688574375,-37.5755423892
113253,B-Graffiti,2014-01-08,Yes,Main Road,Major,143.8688574375,-37.5755423892
113253,B-Graffiti,2014-01-08,Yes,Main Road,Minor,143.8688574375,-37.5755423892
113252,B-Graffiti,2014-01-29,No,Main Road,No,143.8688576557,-37.5755067919
113252,B-Graffiti,2014-01-29,No,Main Road,Major,143.8688576557,-37.5755067919
113252,B-Graffiti,2014-01-29,No,Main Road,Minor,143.8688576557,-37.5755067919
113252,B-Graffiti,2014-01-29,Yes,Main Road,No,143.8688576557,-37.5755067919
113252,B-Graffiti,2014-01-29,Yes,Main Road,Major,143.8688576557,-37.5755067919
113252,B-Graffiti,2014-01-29,Yes,Main Road,Minor,143.8688576557,-37.5755067919
24718,B-Graffiti,2014-01-29,No,Main Road,No,143.8679091275,-37.5819442555
24718,B-Graffiti,2014-01-29,No,Main Road,Major,143.8679091275,-37.5819442555
24718,B-Graffiti,2014-01-29,No,Main Road,Minor,143.8679091275,-37.5819442555
24718,B-Graffiti,2014-01-29,Yes,Main Road,No,143.8679091275,-37.5819442555
24718,B-Graffiti,2014-01-29,Yes,Main Road,Major,143.8679091275,-37.5819442555
24718,B-Graffiti,2014-01-29,Yes,Main Road,Minor,143.8679091275,-37.5819442555
113253,B-Graffiti,2015-01-07,No,Main Road,No,143.8688432666,-37.5756332907
113253,B-Graffiti,2015-01-07,No,Main Road,Major,143.8688432666,-37.5756332907
113253,B-Graffiti,2015-01-07,No,Main Road,Minor,143.8688432666,-37.5756332907
113253,B-Graffiti,2015-01-07,Yes,Main Road,No,143.8688432666,-37.5756332907
113253,B-Graffiti,2015-01-07,Yes,Main Road,Major,143.8688432666,-37.5756332907
113253,B-Graffiti,2015-01-07,Yes,Main Road,Minor,143.8688432666,-37.5756332907
115078,B-Graffiti,2015-01-20,No,Main Road,No,143.8678907102,-37.5819776823
115078,B-Graffiti,2015-01-20,No,Main Road,Major,143.8678907102,-37.5819776823
115078,B-Graffiti,2015-01-20,No,Main Road,Minor,143.8678907102,-37.5819776823
115078,B-Graffiti,2015-01-20,Yes,Main Road,No,143.8678907102,-37.5819776823
115078,B-Graffiti,2015-01-20,Yes,Main Road,Major,143.8678907102,-37.5819776823
115078,B-Graffiti,2015-01-20,Yes,Main Road,Minor,143.8678907102,-37.5819776823
113253,B-Graffiti,2014-12-16,No,Main Road,No,143.8688254604,-37.5755469514
113253,B-Graffiti,2014-12-16,No,Main Road,Major,143.8688254604,-37.5755469514
113253,B-Graffiti,2014-12-16,No,Main Road,Minor,143.8688254604,-37.5755469514
113253,B-Graffiti,2014-12-16,Yes,Main Road,No,143.8688254604,-37.5755469514
113253,B-Graffiti,2014-12-16,Yes,Main Road,Major,143.8688254604,-37.5755469514
113253,B-Graffiti,2014-12-16,Yes,Main Road,Minor,143.8688254604,-37.5755469514
24729,B-Graffiti,2014-06-04,No,Mair Street,No,143.8599349591,-37.5597870444
24729,B-Graffiti,2014-06-04,No,Mair Street,Major,143.8599349591,-37.5597870444
24729,B-Graffiti,2014-06-04,No,Mair Street,Minor,143.8599349591,-37.5597870444
24729,B-Graffiti,2014-06-04,Yes,Mair Street,No,143.8599349591,-37.5597870444
24729,B-Graffiti,2014-06-04,Yes,Mair Street,Major,143.8599349591,-37.5597870444
24729,B-Graffiti,2014-06-04,Yes,Mair Street,Minor,143.8599349591,-37.5597870444
24730,B-Graffiti,2014-01-29,No,Mair Street,No,143.8599711042,-37.5598915929
24730,B-Graffiti,2014-01-29,No,Mair Street,Major,143.8599711042,-37.5598915929
24730,B-Graffiti,2014-01-29,No,Mair Street,Minor,143.8599711042,-37.5598915929
24730,B-Graffiti,2014-01-29,Yes,Mair Street,No,143.8599711042,-37.5598915929
24730,B-Graffiti,2014-01-29,Yes,Mair Street,Major,143.8599711042,-37.5598915929
24730,B-Graffiti,2014-01-29,Yes,Mair Street,Minor,143.8599711042,-37.5598915929
3326,B-Graffiti,2013-08-28,No,Market Street,No,143.8551923883,-37.5576925954
3326,B-Graffiti,2013-08-28,No,Market Street,Major,143.8551923883,-37.5576925954
3326,B-Graffiti,2013-08-28,No,Market Street,Minor,143.8551923883,-37.5576925954
3326,B-Graffiti,2013-08-28,Yes,Market Street,No,143.8551923883,-37.5576925954
3326,B-Graffiti,2013-08-28,Yes,Market Street,Major,143.8551923883,-37.5576925954
3326,B-Graffiti,2013-08-28,Yes,Market Street,Minor,143.8551923883,-37.5576925954
113255,B-Graffiti,2014-03-04,No,Melbourne Road Bus Interchange,No,143.8976676076,-37.5577224422
113255,B-Graffiti,2014-03-04,No,Melbourne Road Bus Interchange,Major,143.8976676076,-37.5577224422
113255,B-Graffiti,2014-03-04,No,Melbourne Road Bus Interchange,Minor,143.8976676076,-37.5577224422
113255,B-Graffiti,2014-03-04,Yes,Melbourne Road Bus Interchange,No,143.8976676076,-37.5577224422
113255,B-Graffiti,2014-03-04,Yes,Melbourne Road Bus Interchange,Major,143.8976676076,-37.5577224422
113255,B-Graffiti,2014-03-04,Yes,Melbourne Road Bus Interchange,Minor,143.8976676076,-37.5577224422
190074,B-Graffiti,2013-11-06,No,Melbourne Road,No,143.8976044237,-37.5581335256
190074,B-Graffiti,2013-11-06,No,Melbourne Road,Major,143.8976044237,-37.5581335256
190074,B-Graffiti,2013-11-06,No,Melbourne Road,Minor,143.8976044237,-37.5581335256
190074,B-Graffiti,2013-11-06,Yes,Melbourne Road,No,143.8976044237,-37.5581335256
190074,B-Graffiti,2013-11-06,Yes,Melbourne Road,Major,143.8976044237,-37.5581335256
190074,B-Graffiti,2013-11-06,Yes,Melbourne Road,Minor,143.8976044237,-37.5581335256
24952,B-Graffiti,2014-08-05,No,Melbourne Road,No,143.9041332465,-37.5605044117
24952,B-Graffiti,2014-08-05,No,Melbourne Road,Major,143.9041332465,-37.5605044117
24952,B-Graffiti,2014-08-05,No,Melbourne Road,Minor,143.9041332465,-37.5605044117
24952,B-Graffiti,2014-08-05,Yes,Melbourne Road,No,143.9041332465,-37.5605044117
24952,B-Graffiti,2014-08-05,Yes,Melbourne Road,Major,143.9041332465,-37.5605044117
24952,B-Graffiti,2014-08-05,Yes,Melbourne Road,Minor,143.9041332465,-37.5605044117
24948,B-Graffiti,2014-10-28,No,Melbourne Road,No,143.8967838684,-37.5578832698
24948,B-Graffiti,2014-10-28,No,Melbourne Road,Major,143.8967838684,-37.5578832698
24948,B-Graffiti,2014-10-28,No,Melbourne Road,Minor,143.8967838684,-37.5578832698
24948,B-Graffiti,2014-10-28,Yes,Melbourne Road,No,143.8967838684,-37.5578832698
24948,B-Graffiti,2014-10-28,Yes,Melbourne Road,Major,143.8967838684,-37.5578832698
24948,B-Graffiti,2014-10-28,Yes,Melbourne Road,Minor,143.8967838684,-37.5578832698
24941,B-Graffiti,2014-10-29,No,Melbourne Road service road (north),No,143.8967972043,-37.5572576071
24941,B-Graffiti,2014-10-29,No,Melbourne Road service road (north),Major,143.8967972043,-37.5572576071
24941,B-Graffiti,2014-10-29,No,Melbourne Road service road (north),Minor,143.8967972043,-37.5572576071
24941,B-Graffiti,2014-10-29,Yes,Melbourne Road service road (north),No,143.8967972043,-37.5572576071
24941,B-Graffiti,2014-10-29,Yes,Melbourne Road service road (north),Major,143.8967972043,-37.5572576071
24941,B-Graffiti,2014-10-29,Yes,Melbourne Road service road (north),Minor,143.8967972043,-37.5572576071
24943,B-Graffiti,2015-01-13,No,Melbourne Road service road (south),No,143.9010427533,-37.5595129709
24943,B-Graffiti,2015-01-13,No,Melbourne Road service road (south),Major,143.9010427533,-37.5595129709
24943,B-Graffiti,2015-01-13,No,Melbourne Road service road (south),Minor,143.9010427533,-37.5595129709
24943,B-Graffiti,2015-01-13,Yes,Melbourne Road service road (south),No,143.9010427533,-37.5595129709
24943,B-Graffiti,2015-01-13,Yes,Melbourne Road service road (south),Major,143.9010427533,-37.5595129709
24943,B-Graffiti,2015-01-13,Yes,Melbourne Road service road (south),Minor,143.9010427533,-37.5595129709
24943,B-Graffiti,2013-10-22,No,Melbourne Road service road (south),No,143.9011199611,-37.5595045845
24943,B-Graffiti,2013-10-22,No,Melbourne Road service road (south),Major,143.9011199611,-37.5595045845
24943,B-Graffiti,2013-10-22,No,Melbourne Road service road (south),Minor,143.9011199611,-37.5595045845
24943,B-Graffiti,2013-10-22,Yes,Melbourne Road service road (south),No,143.9011199611,-37.5595045845
24943,B-Graffiti,2013-10-22,Yes,Melbourne Road service road (south),Major,143.9011199611,-37.5595045845
24943,B-Graffiti,2013-10-22,Yes,Melbourne Road service road (south),Minor,143.9011199611,-37.5595045845
24945,B-Graffiti,2015-03-04,No,Melbourne Road service road (south),No,143.9000084975,-37.5590357002
24945,B-Graffiti,2015-03-04,No,Melbourne Road service road (south),Major,143.9000084975,-37.5590357002
24945,B-Graffiti,2015-03-04,No,Melbourne Road service road (south),Minor,143.9000084975,-37.5590357002
24945,B-Graffiti,2015-03-04,Yes,Melbourne Road service road (south),No,143.9000084975,-37.5590357002
24945,B-Graffiti,2015-03-04,Yes,Melbourne Road service road (south),Major,143.9000084975,-37.5590357002
24945,B-Graffiti,2015-03-04,Yes,Melbourne Road service road (south),Minor,143.9000084975,-37.5590357002
25049,B-Graffiti,2014-12-03,No,Montrose Street,No,143.8727534569,-37.5674099037
25049,B-Graffiti,2014-12-03,No,Montrose Street,Major,143.8727534569,-37.5674099037
25049,B-Graffiti,2014-12-03,No,Montrose Street,Minor,143.8727534569,-37.5674099037
25049,B-Graffiti,2014-12-03,Yes,Montrose Street,No,143.8727534569,-37.5674099037
25049,B-Graffiti,2014-12-03,Yes,Montrose Street,Major,143.8727534569,-37.5674099037
25049,B-Graffiti,2014-12-03,Yes,Montrose Street,Minor,143.8727534569,-37.5674099037
25096,B-Graffiti,2015-01-06,No,Morrison Street,No,143.8247667379,-37.557725447
25096,B-Graffiti,2015-01-06,No,Morrison Street,Major,143.8247667379,-37.557725447
25096,B-Graffiti,2015-01-06,No,Morrison Street,Minor,143.8247667379,-37.557725447
25096,B-Graffiti,2015-01-06,Yes,Morrison Street,No,143.8247667379,-37.557725447
25096,B-Graffiti,2015-01-06,Yes,Morrison Street,Major,143.8247667379,-37.557725447
25096,B-Graffiti,2015-01-06,Yes,Morrison Street,Minor,143.8247667379,-37.557725447
25100,B-Graffiti,2015-04-08,No,Morton Street,No,143.8513901504,-37.5773060968
25100,B-Graffiti,2015-04-08,No,Morton Street,Major,143.8513901504,-37.5773060968
25100,B-Graffiti,2015-04-08,No,Morton Street,Minor,143.8513901504,-37.5773060968
25100,B-Graffiti,2015-04-08,Yes,Morton Street,No,143.8513901504,-37.5773060968
25100,B-Graffiti,2015-04-08,Yes,Morton Street,Major,143.8513901504,-37.5773060968
25100,B-Graffiti,2015-04-08,Yes,Morton Street,Minor,143.8513901504,-37.5773060968
25123,B-Graffiti,2013-10-02,No,Mount Buninyong Road,No,143.9012984183,-37.652281089
25123,B-Graffiti,2013-10-02,No,Mount Buninyong Road,Major,143.9012984183,-37.652281089
25123,B-Graffiti,2013-10-02,No,Mount Buninyong Road,Minor,143.9012984183,-37.652281089
25123,B-Graffiti,2013-10-02,Yes,Mount Buninyong Road,No,143.9012984183,-37.652281089
25123,B-Graffiti,2013-10-02,Yes,Mount Buninyong Road,Major,143.9012984183,-37.652281089
25123,B-Graffiti,2013-10-02,Yes,Mount Buninyong Road,Minor,143.9012984183,-37.652281089
25123,B-Graffiti,2014-03-19,No,Mount Buninyong Road,No,143.9060546601,-37.6489822307
25123,B-Graffiti,2014-03-19,No,Mount Buninyong Road,Major,143.9060546601,-37.6489822307
25123,B-Graffiti,2014-03-19,No,Mount Buninyong Road,Minor,143.9060546601,-37.6489822307
25123,B-Graffiti,2014-03-19,Yes,Mount Buninyong Road,No,143.9060546601,-37.6489822307
25123,B-Graffiti,2014-03-19,Yes,Mount Buninyong Road,Major,143.9060546601,-37.6489822307
25123,B-Graffiti,2014-03-19,Yes,Mount Buninyong Road,Minor,143.9060546601,-37.6489822307
25150,B-Graffiti,2013-09-24,No,Munro Street,No,143.8147328785,-37.5542832031
25150,B-Graffiti,2013-09-24,No,Munro Street,Major,143.8147328785,-37.5542832031
25150,B-Graffiti,2013-09-24,No,Munro Street,Minor,143.8147328785,-37.5542832031
25150,B-Graffiti,2013-09-24,Yes,Munro Street,No,143.8147328785,-37.5542832031
25150,B-Graffiti,2013-09-24,Yes,Munro Street,Major,143.8147328785,-37.5542832031
25150,B-Graffiti,2013-09-24,Yes,Munro Street,Minor,143.8147328785,-37.5542832031
174346,B-Graffiti,2013-11-28,No,Munro Street,No,143.8147075188,-37.5541026016
174346,B-Graffiti,2013-11-28,No,Munro Street,Major,143.8147075188,-37.5541026016
174346,B-Graffiti,2013-11-28,No,Munro Street,Minor,143.8147075188,-37.5541026016
174346,B-Graffiti,2013-11-28,Yes,Munro Street,No,143.8147075188,-37.5541026016
174346,B-Graffiti,2013-11-28,Yes,Munro Street,Major,143.8147075188,-37.5541026016
174346,B-Graffiti,2013-11-28,Yes,Munro Street,Minor,143.8147075188,-37.5541026016
25228,B-Graffiti,2014-05-13,No,Newman Street,No,143.8728444558,-37.5557840529
25228,B-Graffiti,2014-05-13,No,Newman Street,Major,143.8728444558,-37.5557840529
25228,B-Graffiti,2014-05-13,No,Newman Street,Minor,143.8728444558,-37.5557840529
25228,B-Graffiti,2014-05-13,Yes,Newman Street,No,143.8728444558,-37.5557840529
25228,B-Graffiti,2014-05-13,Yes,Newman Street,Major,143.8728444558,-37.5557840529
25228,B-Graffiti,2014-05-13,Yes,Newman Street,Minor,143.8728444558,-37.5557840529
170114,B-Graffiti,2013-11-19,No,Ningana Street,No,143.8085201175,-37.5515227648
170114,B-Graffiti,2013-11-19,No,Ningana Street,Major,143.8085201175,-37.5515227648
170114,B-Graffiti,2013-11-19,No,Ningana Street,Minor,143.8085201175,-37.5515227648
170114,B-Graffiti,2013-11-19,Yes,Ningana Street,No,143.8085201175,-37.5515227648
170114,B-Graffiti,2013-11-19,Yes,Ningana Street,Major,143.8085201175,-37.5515227648
170114,B-Graffiti,2013-11-19,Yes,Ningana Street,Minor,143.8085201175,-37.5515227648
113265,B-Graffiti,2013-10-23,No,Norman Street,No,143.8364432375,-37.5337155243
113265,B-Graffiti,2013-10-23,No,Norman Street,Major,143.8364432375,-37.5337155243
113265,B-Graffiti,2013-10-23,No,Norman Street,Minor,143.8364432375,-37.5337155243
113265,B-Graffiti,2013-10-23,Yes,Norman Street,No,143.8364432375,-37.5337155243
113265,B-Graffiti,2013-10-23,Yes,Norman Street,Major,143.8364432375,-37.5337155243
113265,B-Graffiti,2013-10-23,Yes,Norman Street,Minor,143.8364432375,-37.5337155243
165360,B-Graffiti,2013-10-29,No,Norman Street,No,143.8699872956,-37.5377433358
165360,B-Graffiti,2013-10-29,No,Norman Street,Major,143.8699872956,-37.5377433358
165360,B-Graffiti,2013-10-29,No,Norman Street,Minor,143.8699872956,-37.5377433358
165360,B-Graffiti,2013-10-29,Yes,Norman Street,No,143.8699872956,-37.5377433358
165360,B-Graffiti,2013-10-29,Yes,Norman Street,Major,143.8699872956,-37.5377433358
165360,B-Graffiti,2013-10-29,Yes,Norman Street,Minor,143.8699872956,-37.5377433358
165370,B-Graffiti,2013-10-29,No,Norman Street,No,143.8699872956,-37.5377433358
165370,B-Graffiti,2013-10-29,No,Norman Street,Major,143.8699872956,-37.5377433358
165370,B-Graffiti,2013-10-29,No,Norman Street,Minor,143.8699872956,-37.5377433358
165370,B-Graffiti,2013-10-29,Yes,Norman Street,No,143.8699872956,-37.5377433358
165370,B-Graffiti,2013-10-29,Yes,Norman Street,Major,143.8699872956,-37.5377433358
165370,B-Graffiti,2013-10-29,Yes,Norman Street,Minor,143.8699872956,-37.5377433358
113263,B-Graffiti,2013-08-09,No,Norman Street,No,143.8231702429,-37.5320584001
113263,B-Graffiti,2013-08-09,No,Norman Street,Major,143.8231702429,-37.5320584001
113263,B-Graffiti,2013-08-09,No,Norman Street,Minor,143.8231702429,-37.5320584001
113263,B-Graffiti,2013-08-09,Yes,Norman Street,No,143.8231702429,-37.5320584001
113263,B-Graffiti,2013-08-09,Yes,Norman Street,Major,143.8231702429,-37.5320584001
113263,B-Graffiti,2013-08-09,Yes,Norman Street,Minor,143.8231702429,-37.5320584001
113266,B-Graffiti,2013-10-01,No,Norman Street,No,143.8560379851,-37.5361782964
113266,B-Graffiti,2013-10-01,No,Norman Street,Major,143.8560379851,-37.5361782964
113266,B-Graffiti,2013-10-01,No,Norman Street,Minor,143.8560379851,-37.5361782964
113266,B-Graffiti,2013-10-01,Yes,Norman Street,No,143.8560379851,-37.5361782964
113266,B-Graffiti,2013-10-01,Yes,Norman Street,Major,143.8560379851,-37.5361782964
113266,B-Graffiti,2013-10-01,Yes,Norman Street,Minor,143.8560379851,-37.5361782964
113269,B-Graffiti,2013-10-01,No,Norman Street,No,143.8517485193,-37.5351761592
113269,B-Graffiti,2013-10-01,No,Norman Street,Major,143.8517485193,-37.5351761592
113269,B-Graffiti,2013-10-01,No,Norman Street,Minor,143.8517485193,-37.5351761592
113269,B-Graffiti,2013-10-01,Yes,Norman Street,No,143.8517485193,-37.5351761592
113269,B-Graffiti,2013-10-01,Yes,Norman Street,Major,143.8517485193,-37.5351761592
113269,B-Graffiti,2013-10-01,Yes,Norman Street,Minor,143.8517485193,-37.5351761592
113269,B-Graffiti,2013-10-16,No,Norman Street,No,143.8513741115,-37.5354169629
113269,B-Graffiti,2013-10-16,No,Norman Street,Major,143.8513741115,-37.5354169629
113269,B-Graffiti,2013-10-16,No,Norman Street,Minor,143.8513741115,-37.5354169629
113269,B-Graffiti,2013-10-16,Yes,Norman Street,No,143.8513741115,-37.5354169629
113269,B-Graffiti,2013-10-16,Yes,Norman Street,Major,143.8513741115,-37.5354169629
113269,B-Graffiti,2013-10-16,Yes,Norman Street,Minor,143.8513741115,-37.5354169629
113265,B-Graffiti,2014-05-09,No,Norman Street,No,143.8363815634,-37.5337302526
113265,B-Graffiti,2014-05-09,No,Norman Street,Major,143.8363815634,-37.5337302526
113265,B-Graffiti,2014-05-09,No,Norman Street,Minor,143.8363815634,-37.5337302526
113265,B-Graffiti,2014-05-09,Yes,Norman Street,No,143.8363815634,-37.5337302526
113265,B-Graffiti,2014-05-09,Yes,Norman Street,Major,143.8363815634,-37.5337302526
113265,B-Graffiti,2014-05-09,Yes,Norman Street,Minor,143.8363815634,-37.5337302526
113264,B-Graffiti,2015-01-20,No,Norman Street,No,143.8246625735,-37.5324338483
113264,B-Graffiti,2015-01-20,No,Norman Street,Major,143.8246625735,-37.5324338483
113264,B-Graffiti,2015-01-20,No,Norman Street,Minor,143.8246625735,-37.5324338483
113264,B-Graffiti,2015-01-20,Yes,Norman Street,No,143.8246625735,-37.5324338483
113264,B-Graffiti,2015-01-20,Yes,Norman Street,Major,143.8246625735,-37.5324338483
113264,B-Graffiti,2015-01-20,Yes,Norman Street,Minor,143.8246625735,-37.5324338483
25283,B-Graffiti,2014-10-15,No,Norman Street,No,143.8367457749,-37.5337297872
25283,B-Graffiti,2014-10-15,No,Norman Street,Major,143.8367457749,-37.5337297872
25283,B-Graffiti,2014-10-15,No,Norman Street,Minor,143.8367457749,-37.5337297872
25283,B-Graffiti,2014-10-15,Yes,Norman Street,No,143.8367457749,-37.5337297872
25283,B-Graffiti,2014-10-15,Yes,Norman Street,Major,143.8367457749,-37.5337297872
25283,B-Graffiti,2014-10-15,Yes,Norman Street,Minor,143.8367457749,-37.5337297872
113266,B-Graffiti,2014-08-13,No,Norman Street,No,143.856048002,-37.5360019848
113266,B-Graffiti,2014-08-13,No,Norman Street,Major,143.856048002,-37.5360019848
113266,B-Graffiti,2014-08-13,No,Norman Street,Minor,143.856048002,-37.5360019848
113266,B-Graffiti,2014-08-13,Yes,Norman Street,No,143.856048002,-37.5360019848
113266,B-Graffiti,2014-08-13,Yes,Norman Street,Major,143.856048002,-37.5360019848
113266,B-Graffiti,2014-08-13,Yes,Norman Street,Minor,143.856048002,-37.5360019848
113266,B-Graffiti,2014-08-12,No,Norman Street,No,143.8557110717,-37.5360237458
113266,B-Graffiti,2014-08-12,No,Norman Street,Major,143.8557110717,-37.5360237458
113266,B-Graffiti,2014-08-12,No,Norman Street,Minor,143.8557110717,-37.5360237458
113266,B-Graffiti,2014-08-12,Yes,Norman Street,No,143.8557110717,-37.5360237458
113266,B-Graffiti,2014-08-12,Yes,Norman Street,Major,143.8557110717,-37.5360237458
113266,B-Graffiti,2014-08-12,Yes,Norman Street,Minor,143.8557110717,-37.5360237458
115083,B-Graffiti,2014-07-23,No,Norman Street,No,143.8327721106,-37.5330464496
115083,B-Graffiti,2014-07-23,No,Norman Street,Major,143.8327721106,-37.5330464496
115083,B-Graffiti,2014-07-23,No,Norman Street,Minor,143.8327721106,-37.5330464496
115083,B-Graffiti,2014-07-23,Yes,Norman Street,No,143.8327721106,-37.5330464496
115083,B-Graffiti,2014-07-23,Yes,Norman Street,Major,143.8327721106,-37.5330464496
115083,B-Graffiti,2014-07-23,Yes,Norman Street,Minor,143.8327721106,-37.5330464496
113265,B-Graffiti,2014-06-25,No,Norman Street,No,143.8364454364,-37.5336720396
113265,B-Graffiti,2014-06-25,No,Norman Street,Major,143.8364454364,-37.5336720396
113265,B-Graffiti,2014-06-25,No,Norman Street,Minor,143.8364454364,-37.5336720396
113265,B-Graffiti,2014-06-25,Yes,Norman Street,No,143.8364454364,-37.5336720396
113265,B-Graffiti,2014-06-25,Yes,Norman Street,Major,143.8364454364,-37.5336720396
113265,B-Graffiti,2014-06-25,Yes,Norman Street,Minor,143.8364454364,-37.5336720396
113263,B-Graffiti,2014-07-16,No,Norman Street,No,143.8229762552,-37.5320989941
113263,B-Graffiti,2014-07-16,No,Norman Street,Major,143.8229762552,-37.5320989941
113263,B-Graffiti,2014-07-16,No,Norman Street,Minor,143.8229762552,-37.5320989941
113263,B-Graffiti,2014-07-16,Yes,Norman Street,No,143.8229762552,-37.5320989941
113263,B-Graffiti,2014-07-16,Yes,Norman Street,Major,143.8229762552,-37.5320989941
113263,B-Graffiti,2014-07-16,Yes,Norman Street,Minor,143.8229762552,-37.5320989941
113268,B-Graffiti,2014-07-09,No,Norman Street,No,143.8561721778,-37.5361514402
113268,B-Graffiti,2014-07-09,No,Norman Street,Major,143.8561721778,-37.5361514402
113268,B-Graffiti,2014-07-09,No,Norman Street,Minor,143.8561721778,-37.5361514402
113268,B-Graffiti,2014-07-09,Yes,Norman Street,No,143.8561721778,-37.5361514402
113268,B-Graffiti,2014-07-09,Yes,Norman Street,Major,143.8561721778,-37.5361514402
113268,B-Graffiti,2014-07-09,Yes,Norman Street,Minor,143.8561721778,-37.5361514402
113264,B-Graffiti,2015-05-06,No,Norman Street,No,143.8247575731,-37.5324206712
113264,B-Graffiti,2015-05-06,No,Norman Street,Major,143.8247575731,-37.5324206712
113264,B-Graffiti,2015-05-06,No,Norman Street,Minor,143.8247575731,-37.5324206712
113264,B-Graffiti,2015-05-06,Yes,Norman Street,No,143.8247575731,-37.5324206712
113264,B-Graffiti,2015-05-06,Yes,Norman Street,Major,143.8247575731,-37.5324206712
113264,B-Graffiti,2015-05-06,Yes,Norman Street,Minor,143.8247575731,-37.5324206712
25421,B-Graffiti,2015-04-29,No,Orama Avenue,No,143.837497365,-37.5379503687
25421,B-Graffiti,2015-04-29,No,Orama Avenue,Major,143.837497365,-37.5379503687
25421,B-Graffiti,2015-04-29,No,Orama Avenue,Minor,143.837497365,-37.5379503687
25421,B-Graffiti,2015-04-29,Yes,Orama Avenue,No,143.837497365,-37.5379503687
25421,B-Graffiti,2015-04-29,Yes,Orama Avenue,Major,143.837497365,-37.5379503687
25421,B-Graffiti,2015-04-29,Yes,Orama Avenue,Minor,143.837497365,-37.5379503687
252122,B-Graffiti,2015-04-17,No,O'Shannassy Parade,No,143.7796254442,-37.5480044884
252122,B-Graffiti,2015-04-17,No,O'Shannassy Parade,Major,143.7796254442,-37.5480044884
252122,B-Graffiti,2015-04-17,No,O'Shannassy Parade,Minor,143.7796254442,-37.5480044884
252122,B-Graffiti,2015-04-17,Yes,O'Shannassy Parade,No,143.7796254442,-37.5480044884
252122,B-Graffiti,2015-04-17,Yes,O'Shannassy Parade,Major,143.7796254442,-37.5480044884
252122,B-Graffiti,2015-04-17,Yes,O'Shannassy Parade,Minor,143.7796254442,-37.5480044884
25544,B-Graffiti,2014-11-12,No,Peake Street,No,143.8635807825,-37.5704008262
25544,B-Graffiti,2014-11-12,No,Peake Street,Major,143.8635807825,-37.5704008262
25544,B-Graffiti,2014-11-12,No,Peake Street,Minor,143.8635807825,-37.5704008262
25544,B-Graffiti,2014-11-12,Yes,Peake Street,No,143.8635807825,-37.5704008262
25544,B-Graffiti,2014-11-12,Yes,Peake Street,Major,143.8635807825,-37.5704008262
25544,B-Graffiti,2014-11-12,Yes,Peake Street,Minor,143.8635807825,-37.5704008262
25542,B-Graffiti,2013-09-25,No,Peake Street,No,143.8625976677,-37.5713246723
25542,B-Graffiti,2013-09-25,No,Peake Street,Major,143.8625976677,-37.5713246723
25542,B-Graffiti,2013-09-25,No,Peake Street,Minor,143.8625976677,-37.5713246723
25542,B-Graffiti,2013-09-25,Yes,Peake Street,No,143.8625976677,-37.5713246723
25542,B-Graffiti,2013-09-25,Yes,Peake Street,Major,143.8625976677,-37.5713246723
25542,B-Graffiti,2013-09-25,Yes,Peake Street,Minor,143.8625976677,-37.5713246723
113270,B-Graffiti,2015-03-04,No,Peel Street South,No,143.8636396658,-37.5637831455
113270,B-Graffiti,2015-03-04,No,Peel Street South,Major,143.8636396658,-37.5637831455
113270,B-Graffiti,2015-03-04,No,Peel Street South,Minor,143.8636396658,-37.5637831455
113270,B-Graffiti,2015-03-04,Yes,Peel Street South,No,143.8636396658,-37.5637831455
113270,B-Graffiti,2015-03-04,Yes,Peel Street South,Major,143.8636396658,-37.5637831455
113270,B-Graffiti,2015-03-04,Yes,Peel Street South,Minor,143.8636396658,-37.5637831455
113270,B-Graffiti,2014-06-25,No,Peel Street South,No,143.8636187032,-37.563812128
113270,B-Graffiti,2014-06-25,No,Peel Street South,Major,143.8636187032,-37.563812128
113270,B-Graffiti,2014-06-25,No,Peel Street South,Minor,143.8636187032,-37.563812128
113270,B-Graffiti,2014-06-25,Yes,Peel Street South,No,143.8636187032,-37.563812128
113270,B-Graffiti,2014-06-25,Yes,Peel Street South,Major,143.8636187032,-37.563812128
113270,B-Graffiti,2014-06-25,Yes,Peel Street South,Minor,143.8636187032,-37.563812128
113270,B-Graffiti,2014-08-20,No,Peel Street South,No,143.863619291,-37.5638481564
113270,B-Graffiti,2014-08-20,No,Peel Street South,Major,143.863619291,-37.5638481564
113270,B-Graffiti,2014-08-20,No,Peel Street South,Minor,143.863619291,-37.5638481564
113270,B-Graffiti,2014-08-20,Yes,Peel Street South,No,143.863619291,-37.5638481564
